,name,lat,long,address,type
549,블리스독,37.5283514,127.0372234,서울특별시 강남구 신사동,위탁관리업
550,24시청담우리동물병원,37.5145834,127.0526429,서울특별시 강남구 삼성동,위탁관리업
551,논현애견？,37.507476,127.0267895,서울특별시 강남구 논현동,위탁관리업
552,그레이스펫그루밍스튜디오,37.5224705,127.0421262,서울특별시 강남구 논현동,위탁관리업
553,개포별빛동물병원,37.4763984,127.0463008,서울특별시 강남구 개포동,위탁관리업
554,수정동물병원,37.482905,127.080106,서울특별시 강남구 일원동,위탁관리업
555,수서동물병원,37.4848802,127.09066,서울특별시 강남구 수서동,위탁관리업
556,반려문화,37.5159279,127.0332757,서울특별시 강남구 논현동,위탁관리업
557,짐더독,37.4934356,127.0393036,서울특별시 강남구 도곡동,위탁관리업
558,힐스타동물병원,37.4749549,127.105226,서울특별시 강남구 자곡동,위탁관리업
559,래이동물의료센터,37.4926646,127.0576942,서울특별시 강남구 대치동,위탁관리업
560,도기도기,37.5095402,127.026774,서울특별시 강남구 논현동,위탁관리업
561,하룻강아지,37.479168,127.0498464,서울특별시 강남구 개포동,위탁관리업
562,자곡퍼스트동물의료센터,37.4908965,127.0875101,서울특별시 강남구 자곡동,위탁관리업
563,펑키코코살롱,37.5140554,127.0486814,서울특별시 강남구 삼성동,위탁관리업
564,비안코이탈리아,37.4929839,127.0159552,서울특별시 강남구 청담동,위탁관리업
565,24시신사동물용품,37.5194571,127.0289281,서울특별시 강남구 논현동,위탁관리업
566,필스타 단(FEELSTAR DAAN),37.5027632,127.0325599,서울특별시 강남구 역삼동,위탁관리업
567,주주동물종합병원,37.5016802,127.0505632,서울특별시 강남구 대치동,위탁관리업
568,도곡종합동물병원,37.495879,127.046228,서울특별시 강남구 역삼동,위탁관리업
569,와이즈24시동물병원,37.5112192,127.0238712,서울특별시 강남구 논현동,위탁관리업
570,강남25시동물병원,37.5160698,127.0386317,서울특별시 강남구 논현동,위탁관리업
571,강남다온동물병원,37.4913221,127.0384611,서울특별시 강남구 도곡동,위탁관리업
572,더왈츠앤조이피아,37.5057148,127.0377235,서울특별시 강남구 역삼동,위탁관리업
573,마더스동물병원,37.4656514,127.1011166,서울특별시 강남구 세곡동,위탁관리업
574,멈미스,37.5199625,127.0595683,서울특별시 강남구 청담동,위탁관리업
575,그루밍캣 압구정점,37.5245578,127.0260795,서울특별시 강남구 신사동,위탁관리업
576,스마트동물병원,37.5022236,127.0503311,서울특별시 강남구 대치동,위탁관리업
577,PET.꾸밈,37.4769692,127.1134686,서울특별시 강남구 자곡동,위탁관리업
578,이리온동물병원,37.5242841,127.0447752,서울특별시 강남구 청담동,위탁관리업
579,압구정웰동물병원,37.5233172,127.0213378,서울특별시 강남구 신사동,위탁관리업
580,예은동물병원,37.4923809,127.0400194,서울특별시 강남구 역삼동,위탁관리업
581,아지원,37.5236374,127.0509536,서울특별시 강남구 청담동,위탁관리업
582,봉브라더스,37.5202946,127.0359457,서울특별시 강남구 논현동,위탁관리업
583,24시스마트동물병원(신사본점),37.5206602,127.0299781,서울특별시 강남구 신사동,위탁관리업
584,대치성심동물병원,37.49345599999999,127.0597594,서울특별시 강남구 대치동,위탁관리업
585,개러리아,37.5144315,127.0429213,서울특별시 강남구 삼성동,위탁관리업
586,압구정메이트동물병원,37.5281518,127.0377982,서울특별시 강남구 신사동,위탁관리업
587,대치수동물병원,37.4952087,127.0645006,서울특별시 강남구 대치동,위탁관리업
588,선릉동물병원,37.5068489,127.0476866,서울특별시 강남구 역삼동,위탁관리업
589,청담아이윌동물병원,37.5196064,127.0491924,서울특별시 강남구 청담동,위탁관리업
590,퍼피즌동물병원,37.5121535,127.0439095,서울특별시 강남구 삼성동,위탁관리업
591,봄사랑동물병원,37.5320757,127.0284556,서울특별시 강남구 압구정동,위탁관리업
592,Kindergarten for dog,37.5235096,127.0297941,서울특별시 강남구 논현동,위탁관리업
593,주식회사 중앙동물메디컬센터,37.5098484,127.0414372,서울특별시 강남구 논현동,위탁관리업
594,가로수동물병원,37.5243111,127.0234993,서울특별시 강남구 신사동,위탁관리업
595,닥터그레이동물병원,37.4885335,127.0520866,서울특별시 강남구 도곡동,위탁관리업
596,라라캣,37.4955776,127.0339169,서울특별시 강남구 역삼동,위탁관리업
597,까르텔,37.5201638,127.0201862,서울특별시 강남구 신사동,위탁관리업
598,퍼플퍼피,37.5239142,127.0245396,서울특별시 강남구 신사동,위탁관리업
599,두젠틀(DOGENTLE),37.5040863,127.0358013,서울특별시 강남구 역삼동,위탁관리업
600,치료멍멍동물병원,37.522319,127.0351874,서울특별시 강남구 신사동,위탁관리업
601,강남강아지,37.4993527,127.0428502,서울특별시 강남구 역삼동,위탁관리업
602,아지케어,37.5074387,127.0273996,서울특별시 강남구 논현동,위탁관리업
603,멍멍스토리,37.5082866,127.027185,서울특별시 강남구 논현동,위탁관리업
604,퍼피스쿨,37.5136773,127.0618982,서울특별시 강남구 삼성동,위탁관리업
605,캣틀리에,37.5050478,127.059389,서울특별시 강남구 대치동,위탁관리업
606,힐링몽,37.4901502,127.1274276,서울특별시 송파구 문정동,위탁관리업
607,위드멍,37.500024,127.1107646,서울특별시 송파구 석촌동,위탁관리업
608,엘동물병원,37.5086171,127.1340049,서울특별시 송파구 오금동,위탁관리업
609,패밀리앤퍼피,37.500102,127.1472175,서울특별시 송파구 마천동,위탁관리업
610,비숑 테네리페,37.4851331,127.1238462,서울특별시 송파구 문정동,위탁관리업
611,몽타운,37.4889676,127.1244482,서울특별시 송파구 문정동,위탁관리업
612,개님살롱레이크사이드,37.5063065,127.0993807,서울특별시 송파구 석촌동,위탁관리업
613,도그와트,37.5089734,127.0843594,서울특별시 송파구 석촌동,위탁관리업
614,하우독,37.5095674,127.11296,서울특별시 송파구 송파동,위탁관리업
615,돌봄앤아카데미,37.4863819,127.1242488,서울특별시 송파구 방이동,위탁관리업
616,하리네 쉼터 잠실점,37.5097431,127.1030184,서울특별시 송파구 석촌동,위탁관리업
617,THE 발라당호텔,37.5020888,127.0888261,서울특별시 송파구 삼전동,위탁관리업
618,펫살롱 헤아림,37.5053108,127.093604,서울특별시 송파구 방이동,위탁관리업
619,동물병원알루,37.4817094,127.1220141,서울특별시 송파구 문정동,위탁관리업
620,야옹아멍멍해봐 송파위례점,37.48747669999999,127.1426889,서울특별시 송파구 거여동,위탁관리업
621,멍멍멍,37.4988351,127.1179172,서울특별시 송파구 가락동,위탁관리업
622,시바스럽,37.5105555,127.1217155,서울특별시 송파구 방이동,위탁관리업
623,킨더독,37.50385,127.0872676,서울특별시 송파구 잠실동,위탁관리업
624,애플애견샵,37.5109187,127.109925,서울특별시 송파구 송파동,위탁관리업
625,퍼피파우더룸,37.5074043,127.0877164,서울특별시 송파구 잠실동,위탁관리업
626,안다캔넬,37.5105555,127.1217155,서울특별시 송파구 방이동,위탁관리업
627,도그멍,37.5463194,127.1346938,서울특별시 송파구 마천동,위탁관리업
628,멍얀트리,37.4852608,127.1230227,서울특별시 송파구 문정동,위탁관리업
629,펫프랜드,37.5102454,127.0850124,서울특별시 송파구 잠실동,위탁관리업
630,아망도그플레이스,37.4942226,127.1425091,서울특별시 송파구 거여동,위탁관리업
631,MM애견공방,37.505332,127.0852533,서울특별시 송파구 잠실동,위탁관리업
632,문정힐스동물병원,37.4840951,127.1239001,서울특별시 송파구 문정동,위탁관리업
633,밸리스 LAB 반려동물 생활연구소,37.5074561,127.0838819,서울특별시 송파구 잠실동,위탁관리업
634,샤인동물메디컬센터,37.5068137,127.1061372,서울특별시 송파구 송파동,위탁관리업
635,두리동물병원,37.499102,127.1534481,서울특별시 송파구 마천동,위탁관리업
636,우다닥고양이호텔,37.50198100000001,127.098596,서울특별시 송파구 석촌동,위탁관리업
637,멍돌하우스,37.4885328,127.1241434,서울특별시 송파구 문정동,위탁관리업
638,펫가든 동물병원,37.4967406,127.1367616,서울특별시 송파구 문정동,위탁관리업
639,씨밀레 동물병원,37.5285138,127.1168018,서울특별시 송파구 풍납동,위탁관리업
640,행복한우리아이 동물병원,37.5068554,127.09316,서울특별시 송파구 삼전동,위탁관리업
641,꿈이크는 동물병원,37.50683360000001,127.0799699,서울특별시 송파구 잠실동,위탁관리업
642,더샵동물메디컬센터,37.5179896,127.1055895,서울특별시 송파구 신천동,위탁관리업
643,종합동물병원 펫토피아,37.5082944,127.1166521,서울특별시 송파구 방이동,위탁관리업
644,돌봄,37.5099837,127.0795138,서울특별시 송파구 잠실동,위탁관리업
645,한양동물병원,37.50323940000001,127.1134581,서울특별시 송파구 송파동,위탁관리업
646,송파데일리동물병원,37.48302870000001,127.1277222,서울특별시 송파구 문정동,위탁관리업
647,라임동물병원,37.5108776,127.1188738,서울특별시 송파구 방이동,위탁관리업
648,유앤동물병원,37.5096501,127.1273296,서울특별시 송파구 오금동,위탁관리업
649,온마음 동물메디컬센터,37.4945354,127.1419084,서울특별시 송파구 거여동,위탁관리업
650,웰니스동물병원 롯데월드점,37.5112348,127.0980274,서울특별시 송파구 잠실동,위탁관리업
651,25시 펫샵,37.5055165,127.0894048,서울특별시 송파구 삼전동,위탁관리업
652,송파바로동물병원,37.48302870000001,127.1277222,서울특별시 송파구 문정동,위탁관리업
653,이룸동물병원,37.5011267,127.0970647,서울특별시 송파구 석촌동,위탁관리업
654,잔다냥 강동점,37.5340718,127.1214342,서울특별시 송파구 풍납동,위탁관리업
655,송파스마일동물병원,37.4840951,127.1239001,서울특별시 송파구 문정동,위탁관리업
656,위드펫,37.5054331,127.0848497,서울특별시 송파구 잠실동,위탁관리업
657,잠실베스트동물메디컬센터,37.50492620000001,127.0973953,서울특별시 송파구 석촌동,위탁관리업
658,멍찌네하우스,37.4951713,127.1265098,서울특별시 송파구 가락동,위탁관리업
659,보리네 펫하우스,37.5043064,127.1141939,서울특별시 송파구 송파동,위탁관리업
660,펫도그 애견스쿨,37.4837192,127.129973,서울특별시 송파구 문정동,위탁관리업
661,맡김,37.507466,127.0800943,서울특별시 송파구 잠실동,위탁관리업
662,몰리스 놀이터/호텔,37.4851331,127.1238462,서울특별시 송파구 문정동,위탁관리업
663,연동물병원,37.5120643,127.0824157,서울특별시 송파구 잠실동,위탁관리업
664,제이코코(J co co),37.4773867,127.1285282,서울특별시 송파구 장지동,위탁관리업
665,에버펫동물병원,37.4967406,127.1367616,서울특별시 송파구 가락동,위탁관리업
666,제니펫하우스,37.5325623,127.1192286,서울특별시 송파구 풍납동,위탁관리업
667,루시몽,37.5021671,127.1360643,서울특별시 송파구 오금동,위탁관리업
668,퍼피월드,37.49754739999999,127.1438723,서울특별시 송파구 거여동,위탁관리업
669,우다닥고양이호텔,37.50198100000001,127.098596,서울특별시 송파구 석촌동,위탁관리업
670,제제네 멍치원,37.5463194,127.1346938,서울특별시 강동구 천호동,위탁관리업
671,뭉스벨리,37.5380754,127.1266728,서울특별시 강동구 천호동,위탁관리업
672,늘사랑동물병원,37.5544909,127.1433265,서울특별시 강동구 명일동,위탁관리업
673,(주)에듀펫,37.5597228,127.1706374,서울특별시 강동구 고덕동,위탁관리업
674,(주) 한국어질리티연합(카페어질리티),37.527359,127.1356019,서울특별시 강동구 성내동,위탁관리업
675,펫트리동물의료센터,37.53429879999999,127.1359586,서울특별시 강동구 길동,위탁관리업
676,개즈니랜드,37.5272992,127.1329733,서울특별시 강동구 성내동,위탁관리업
677,미소펫,37.5398238,127.1411113,서울특별시 강동구 길동,위탁관리업
678,개이쁘다,37.55178290000001,127.1354908,서울특별시 강동구 암사동,위탁관리업
679,한강 펫케어센터 강동점,37.5440055,127.1212667,서울특별시 강동구 천호동,위탁관리업
680,멍멍이냥 강아지분양,37.5414614,127.1416617,서울특별시 강동구 천호동,위탁관리업
681,깐쵸네 명일점,37.5546516,127.1557517,서울특별시 강동구 명일동,위탁관리업
682,깐쵸네 애견서비스,37.5482804,127.1527408,서울특별시 강동구 고덕동,위탁관리업
683,강동24시 SKY 동물의료센터,37.53429879999999,127.1359586,서울특별시 강동구 성내동,위탁관리업
684,올바른동물병원,37.55150769999999,127.1277099,서울특별시 강동구 암사동,위탁관리업
685,코코펫,37.5325848,127.1233378,서울특별시 강동구 성내동,위탁관리업
686,노랑강아지,37.5389735,127.1304107,서울특별시 강동구 천호동,위탁관리업
687,마리스동물의료센터,37.5540272,127.1292084,서울특별시 강동구 암사동,위탁관리업
688,스마트 동물병원,37.55451350000001,127.1375202,서울특별시 강동구 암사동,위탁관리업
689,애견샵서울리버티벨,37.531707,127.1381235,서울특별시 강동구 둔촌동,위탁관리업
690,돌봄 동물병원,37.5519713,127.1279048,서울특별시 강동구 암사동,위탁관리업
691,씨티독 도심속의 강아지,37.5372573,127.1259738,서울특별시 강동구 성내동,위탁관리업
692,둔촌동물병원,37.5298053,127.1365795,서울특별시 강동구 성내동,위탁관리업
693,멍뭉네 이발관,37.5580974,127.1450851,서울특별시 강동구 고덕동,위탁관리업
694,고래힐 동물병원,37.5583657,127.1510413,서울특별시 강동구 고덕동,위탁관리업
695,내품에동물병원,37.534564,127.135634,서울특별시 강동구 성내동,위탁관리업
696,방주동물의료센터,37.5224484,127.1336562,서울특별시 강동구 성내동,위탁관리업
697,미드미 동물의료센터,37.547239,127.1436574,서울특별시 강동구 명일동,위탁관리업
698,동물병원 공감,37.5492368,127.1434387,서울특별시 강동구 천호동,위탁관리업
699,가람동물병원,37.5290014,127.1242079,서울특별시 강동구 성내동,위탁관리업
0,워킹페코반려동물,37.5543692,126.9303532,"서울특별시 마포구 서강로9길 59 3층, 핑크색 문❤",동물위탁관리업
1,독핏 케어센터반려동물,37.5490226,126.9068567,서울특별시 마포구 희우정로1길 25 지하1층,동물위탁관리업
2,하울 애견 유치원애견훈련,37.5317992,126.8582818,서울특별시 강서구 곰달래로 227 2층.3층 하울유치원,동물위탁관리업
3,도그하우스애견훈련,37.5332212,126.8692555,서울특별시 양천구 목동중앙서로 47 성보주상복합아파트 1층,동물위탁관리업
4,키움반려견아카데미애견훈련,37.5281566,126.8587809,서울특별시 양천구 은행정로 94 201호,동물위탁관리업
5,도기캠프애견훈련,37.5387966,126.9639117,"서울특별시 용산구 백범로 313 롯데캐슬상가 B2층 203,204호 도기캠프",동물위탁관리업
6,퍼피루시드앤로던트클럽반려동물미용,37.6372458,126.8322044,경기도 고양시 덕양구 꽃마을로 4 퍼스트타워 310호,동물위탁관리업
7,이든반려견문화센터반려동물미용,37.5281566,126.8587809,서울특별시 양천구 은행정로 94,동물위탁관리업
8,곁에 있을개반려동물미용,37.5545019,126.8615889,서울특별시 강서구 화곡로66길 162,동물위탁관리업
9,강아지정류장애견카페,37.549892,126.8748115,서울특별시 강서구 양천로 709,동물위탁관리업
10,마이댕댕스쿨반려견놀이터,37.5453378,126.8470297,서울특별시 강서구 까치산로 75 호왕빌딩 7층 마이댕댕스쿨,동물위탁관리업
11,꽃길만가개반려동물,37.5462095,126.8461517,서울특별시 강서구 화곡로42가길 5-7,동물위탁관리업
12,박준훈련사애견유치원강아지훈련소애견훈련,37.5683731,126.9782699,서울특별시 중구 세종대로 136,동물위탁관리업
13,내생각애견호텔유치원반려동물호텔,37.6220653,126.9270822,서울특별시 은평구 연서로 298 2층,동물위탁관리업
14,멍설유치원반려견놀이터,37.6592063,126.8716043,경기도 고양시 덕양구 서삼릉길 357 1층,동물위탁관리업
15,힐링독반려견센터애견훈련,37.6546652,126.8982438,경기도 고양시 덕양구 통일로 210 1층,동물위탁관리업
16,네발아이들애견훈련,37.6339441,126.8725315,경기도 고양시 덕양구 의장로 122 원프라자 4층,동물위탁관리업
17,강아지대학로애견카페,37.5800586,127.0036687,서울특별시 종로구 대학로12길 92 지하1층,동물위탁관리업
18,핫Dog 1호점반려동물미용,37.6387457,127.0202733,서울특별시 강북구 노해로11길 41,동물위탁관리업
19,GODOG반려동물미용,37.6093856,127.0224424,서울특별시 성북구 삼양로 69 지상1층,동물위탁관리업
20,멍멍슈퍼반려동물,37.6377335,127.0224042,서울특별시 강북구 노해로7길 7-1,동물위탁관리업
21,더케어코리아기업,37.6057605,127.0243654,서울특별시 성북구 삼양로4길 3 한림빌딩 4F,동물위탁관리업
22,멜리애견유치원애견훈련,37.4742622,126.6313671,인천광역시 중구 월촌길 52,동물위탁관리업
23,러블리독반려동물미용,37.4954307,126.5430811,인천광역시 중구 운중로 170 러블리독,동물위탁관리업
24,개인플레이반려동물호텔,37.4859037,126.5401787,인천광역시 중구 운중로48번길 102,동물위탁관리업
25,견과류 Dog&You반려동물호텔,37.5148088,126.5353952,인천광역시 중구 논골길 5,동물위탁관리업
26,하이포우반려견유치원반려견놀이터,37.3788938,126.6388452,인천광역시 연수구 하모니로 158 D동 412호,동물위탁관리업
27,베테랑동물병원 청라점동물병원,37.52731,126.6278726,인천광역시 서구 청라한내로100번길 8-28,동물위탁관리업
28,아토 사랑스러워반려동물미용,37.52731,126.6278726,인천광역시 서구 청라한내로161번길 3-3 4층 아토사랑스러워,동물위탁관리업
29,별다섯 개반려동물호텔,37.3788938,126.6388452,인천광역시 연수구 하모니로188번길 17 SK뷰센트럴 상가 218호,동물위탁관리업
30,아소비퍼피스반려견놀이터,37.400886,126.6386,인천광역시 연수구 아트센터대로 107 커낼워크 301동 513호,동물위탁관리업
31,놀러들오개애견카페,37.4225466,126.6474225,인천광역시 연수구 한나루로 87 주문빌딩5층,동물위탁관리업
32,도기캠프애견훈련,37.5387966,126.9639117,"서울특별시 용산구 백범로 313 롯데캐슬상가 B2층 203,204호 도기캠프",동물위탁관리업
33,스타몽 강아지 유치원애견훈련,37.4985126,127.0257229,서울특별시 서초구 서초대로73길 12 세계빌딩 B1층,동물위탁관리업
34,나밍밍강아지네반려동물미용,37.5065872,126.9621719,서울특별시 동작구 서달로 150 이랜드 해가든 상가 110호,동물위탁관리업
35,프랑소와펫 아카데미애견훈련,37.4991233,126.9981167,서울특별시 서초구 서래로 47 지하1층,동물위탁관리업
36,브이케어반려동물미용,37.504631,127.0224878,서울특별시 서초구 강남대로79길 32 2층,동물위탁관리업
37,슈퍼독애견훈련,37.5184931,126.9395997,서울특별시 영등포구 여의동로 213 상가층 114호,동물위탁관리업
38,바우라움 강아지유치원애견훈련,37.5571021,127.0401852,서울특별시 성동구 왕십리로 241 4층 바우라움,동물위탁관리업
39,댕댕이하우스반려동물미용,37.5474202,127.044763,서울특별시 성동구 왕십리로 110 2층,동물위탁관리업
40,9PETS반려동물미용,37.54638740000001,127.042291,서울특별시 성동구 서울숲2길 32-14 101동 106~107호,동물위탁관리업
41,모동모동반려동물미용,37.5506123,127.0459769,서울특별시 성동구 왕십리로 16 트리마제 상가 103호,동물위탁관리업
42,키즈멍애견훈련,37.5592162,127.076535,서울특별시 광진구 동일로62길 41,동물위탁관리업
43,뚜뚜미엘반려동물미용,37.5618437,127.0826714,서울특별시 광진구 긴고랑로 60 2층 뚜뚜미엘,동물위탁관리업
44,필스타반려동물,37.5235096,127.0297941,서울특별시 강남구 논현로164길 17,동물위탁관리업
45,바라봄애견카페,37.5251795,127.0554979,서울특별시 강남구 영동대로142길 27 1층,동물위탁관리업
46,와사비네집애견훈련,37.5595296,127.0878678,서울특별시 광진구 용마산로 66 3층 와사비네집,동물위탁관리업
47,강아지유치원 퍼피스쿨반려동물,37.5136773,127.0618982,서울특별시 강남구 봉은사로104길 10 동화빌딩 4층,동물위탁관리업
48,박준애견유치원강아지훈련소애견훈련,37.5213517,127.1026097,서울특별시 송파구 올림픽로 300,동물위탁관리업
49,한강펫케어센터 강동점반려동물호텔,37.5440055,127.1212667,서울특별시 강동구 천중로2길 57 노승빌딩 5층,동물위탁관리업
50,코코퍼피반려동물미용,37.617544,127.0356305,서울특별시 강북구 오현로 56 꿈의숲 롯데캐슬 101동 4호,동물위탁관리업
51,마이도그반려동물미용,37.6136415,127.05085,서울특별시 성북구 돌곶이로 19 한양빌딩 1층 골목 초입,동물위탁관리업
52,땡일리 강아지유치원애견훈련,37.619344,127.0448112,서울특별시 성북구 월계로32길 24,동물위탁관리업
53,도니바니애견카페애견카페,37.6566014,127.0629736,서울특별시 노원구 상계로 71-1 2층,동물위탁관리업
54,포레스트독반려동물,37.670274,127.0820675,서울특별시 노원구 덕릉로126길 12 병창빌딩,동물위탁관리업
55,멍뭉유치원반려동물,37.6669626,127.1147453,경기도 남양주시 별내3로 334 다우프라자 2층 멍뭉유치원,동물위탁관리업
56,리틀원유치원반려견놀이터,37.6631312,127.1271035,경기도 남양주시 별내5로23번길 18-26 1층 리틀원,동물위탁관리업
57,파파퍼피 DOG하우스애견훈련,37.6484473,127.1092994,경기도 남양주시 불암로81번길 7,동물위탁관리업
58,우리아기 예뻐지는 날반려동물미용,37.6360028,127.2165279,경기도 남양주시 덕송2로10번길 15-94 102호,동물위탁관리업
59,제제네멍치원반려동물호텔,37.5463194,127.1346938,서울특별시 강동구 구천면로42길 8 5층,동물위탁관리업
60,도리스애견훈련,37.5691025,127.18498,"경기도 하남시 미사강변중앙로 189 에코브릿지2 308,309호",동물위탁관리업
61,해피독 트레이닝 스쿨애견훈련,37.5691025,127.18498,경기도 하남시 미사강변한강로136번안길 9 1층,동물위탁관리업
62,안녕강아지애견카페,37.5691025,127.18498,경기도 하남시 미사강변중앙로 221 센트럴파크2 305호 안녕강아지,동물위탁관리업
63,MM애견공방반려동물미용,37.5058775,127.086794,서울특별시 송파구 백제고분로 165 서도빌딩,동물위탁관리업
64,펫도그 애견스쿨애견훈련,37.5134326,127.1096249,서울특별시 송파구 새말로 146 하나빌딩 3층,동물위탁관리업
65,힐링몽애견훈련,37.4889676,127.1244482,서울특별시 송파구 동남로4길 13 지하1층,동물위탁관리업
66,멍찌네하우스반려동물호텔,37.4951713,127.1265098,서울특별시 송파구 중대로16길 19-10,동물위탁관리업
67,멍돌하우스반려동물호텔,37.4885328,127.1241434,서울특별시 송파구 문정로1길 26,동물위탁관리업
68,돌봄반려동물호텔,37.513265,127.101133,서울특별시 송파구 백제고분로7길 6-5 지하1층,동물위탁관리업
69,갓독애견호텔반려동물호텔,37.4836751,127.1286743,서울특별시 송파구 새말로 62 송파 푸르지오시티,동물위탁관리업
70,24개스트하우스 강남강아지유치원반려견놀이터,37.503868,127.0333441,서울특별시 강남구 봉은사로20길 52 지하 1층,동물위탁관리업
71,멍투게더 강아지유치원반려동물호텔,37.4935884,127.0354824,서울특별시 강남구 역삼로14길 14 명진빌딩 3층,동물위탁관리업
72,준애견훈련소강아지유치원애견훈련,37.4999269,127.0365526,서울특별시 강남구 테헤란로 152,동물위탁관리업
73,강남강아지반려견놀이터,37.4993527,127.0428502,서울특별시 강남구 언주로79길 14 2층,동물위탁관리업
74,해피퍼피애견훈련,37.5155371,127.0306609,서울특별시 강남구 논현로134길 5,동물위탁관리업
75,스타일리다독반려동물미용,37.5045647,127.0340341,서울특별시 강남구 논현로101길 10,동물위탁관리업
76,나나리펫하우스반려동물호텔,37.5214217,127.0381383,서울특별시 강남구 논현로 70 동성빌딩 2층,동물위탁관리업
77,전설의강아지애견카페,37.5120274,127.0411376,서울특별시 강남구 선릉로115길 22,동물위탁관리업
78,야옹아멍멍해봐 양재점반려동물분양,37.4794966,127.0425575,서울특별시 서초구 양재천로 141,동물위탁관리업
79,하울팟 케어클럽 서초본점반려동물,37.4858797,126.9889187,서울특별시 서초구 서초대로58길 36 4~5F,동물위탁관리업
80,프랑소와펫 서래점반려동물미용,37.4961266,126.9970813,"서울특별시 서초구 서래로1길 18 엠제이빌딩 1층, 지하1층",동물위탁관리업
81,하울팟 케어클럽 서초본점반려동물,37.4858797,126.9889187,서울특별시 서초구 서초대로58길 36 4~5F,동물위탁관리업
82,유어마이독반려동물,37.4880562,126.986664,서울특별시 서초구 도구로 128-13 1층,동물위탁관리업
83,디어몽반려동물미용,37.48111859999999,126.9141954,서울특별시 관악구 난곡로63길 6,동물위탁관리업
84,투퍼피반려동물호텔,37.488577,126.928096,서울특별시 관악구 신림로 387 3층 투퍼피,동물위탁관리업
85,개라다이스반려동물호텔,37.487627,126.9326428,서울특별시 관악구 봉천로 283 대윤빌딩,동물위탁관리업
86,태우하우스반려동물호텔,37.4778815,126.9345174,서울특별시 관악구 신림로 242,동물위탁관리업
87,다즐링반려동물미용,37.5029226,126.9094598,서울특별시 영등포구 신길로 119 1층 121호,동물위탁관리업
88,체크인독반려동물호텔,37.4955123,126.7861847,경기도 광명시 금하로 534 종만빌딩 4층,동물위탁관리업
89,박준강아지유치원애견훈련소애견훈련,37.517007,126.9041419,서울특별시 영등포구 영중로 15,동물위탁관리업
90,몽이슈반려동물미용,37.4756175,126.8523921,경기도 광명시 광명로 855-1 3층,동물위탁관리업
91,아름다울개반려동물미용,37.4703975,126.8560839,경기도 광명시 도덕로 79 3층,동물위탁관리업
92,몽몽바블펫샵반려동물미용,37.519515,126.8565618,서울특별시 양천구 중앙로36길 24,동물위탁관리업
93,포독반려동물미용,37.5590032,126.8343207,서울특별시 강서구 마곡동로10길 46 406호,동물위탁관리업
94,댕댕당반려동물미용,37.6147407,126.8331688,경기도 고양시 덕양구 무원로6번길 61 GL프라자 3층,동물위탁관리업
