,park,beauty,equip,food,hospital,manage,pharmacy,sell,dbscan_cluster
1890,1,0,0,0,0,0,0,0,4
1891,1,0,0,0,0,0,0,0,4
1892,1,0,0,0,0,0,0,0,4
1893,1,0,0,0,0,0,0,0,4
1894,1,0,0,0,0,0,0,0,4
1895,1,0,0,0,0,0,1,0,4
1896,1,1,0,1,1,1,2,2,4
1897,1,1,2,1,1,1,2,2,-1
1898,1,2,2,1,1,2,2,4,-1
1899,1,2,2,1,1,2,3,4,-1
1900,1,3,2,1,2,2,3,5,-1
1901,1,3,2,1,2,2,5,5,-1
1902,1,3,2,1,2,2,5,5,-1
1903,1,3,2,1,2,2,6,5,-1
1904,2,8,1,0,6,1,8,13,-1
1905,2,8,1,1,6,1,6,12,-1
1906,2,8,1,1,6,1,6,10,-1
1907,2,8,1,1,7,1,7,13,-1
1908,2,8,1,1,7,1,7,12,-1
1909,2,8,1,1,7,1,7,13,-1
1910,2,8,1,1,6,0,8,11,-1
1911,2,9,1,1,7,0,8,11,-1
1912,2,9,2,1,7,0,9,11,-1
1913,2,9,2,1,7,0,9,11,-1
1914,2,8,2,1,6,0,8,10,7
1915,2,8,2,1,6,0,8,10,7
1916,2,8,2,1,6,0,8,10,7
1917,2,8,2,1,6,0,8,10,7
1918,2,8,2,1,6,0,8,9,7
1919,2,7,2,1,5,0,8,8,7
1920,2,6,2,1,5,0,8,8,7
1921,2,6,2,1,5,0,8,8,7
1922,2,6,2,1,5,0,8,8,7
1923,2,6,2,1,5,0,8,8,7
1924,2,5,2,1,4,0,6,7,-1
1925,2,4,2,1,3,0,5,6,4
1926,2,4,2,1,3,0,4,6,4
1927,2,4,1,1,3,0,4,6,4
1928,2,4,1,1,3,0,4,6,4
1929,2,3,0,1,3,0,4,6,4
1930,2,3,0,1,3,0,4,6,4
1931,2,3,0,1,3,0,4,6,4
1932,2,2,0,1,3,0,4,5,4
1933,2,2,0,0,2,0,4,5,4
1934,2,2,0,0,2,0,4,5,4
1935,2,2,0,0,2,0,4,5,4
1936,1,2,0,0,2,0,4,5,4
1937,1,2,0,0,2,0,4,5,4
1938,1,2,0,0,2,0,4,5,4
1939,1,1,0,0,1,0,3,2,4
1940,1,1,0,0,1,0,3,2,4
1941,1,1,0,0,1,0,2,2,4
1942,1,0,0,0,0,0,0,1,4
1943,1,0,0,0,0,0,0,1,4
1944,1,0,0,0,0,0,0,1,4
1945,1,0,0,0,0,0,0,1,4
1946,1,0,0,0,0,0,0,0,4
1947,1,0,0,0,0,0,0,0,4
1948,1,0,0,0,0,0,0,0,4
1949,1,0,0,0,0,0,0,0,4
1950,1,0,0,0,0,0,0,0,4
1951,1,0,0,0,0,0,1,0,4
1952,1,0,0,1,0,0,1,0,4
1953,1,2,2,1,1,2,2,4,-1
1954,1,3,2,1,2,2,3,5,-1
1955,1,3,2,1,2,2,4,5,-1
1956,1,3,2,1,2,2,5,5,-1
1957,1,3,2,1,2,2,5,5,-1
1958,1,3,2,1,2,2,5,5,-1
1959,1,4,2,1,2,2,5,6,-1
1960,2,9,2,0,6,1,9,14,-1
1961,2,8,1,1,6,1,6,12,-1
1962,2,7,1,1,5,1,6,12,-1
1963,2,8,1,1,6,1,7,14,-1
1964,2,9,1,1,6,1,7,11,-1
1965,2,8,1,1,6,1,7,12,-1
1966,2,8,2,1,6,1,9,12,-1
1967,2,8,2,1,7,0,9,11,-1
1968,2,8,2,1,7,0,9,10,-1
1969,2,8,2,1,7,0,9,10,-1
1970,2,8,2,1,6,0,9,10,-1
1971,2,7,2,1,5,0,8,9,7
1972,2,7,2,1,5,0,8,9,7
1973,2,7,2,1,5,0,8,10,7
1974,2,7,2,1,5,0,8,10,7
1975,2,7,2,1,5,0,8,8,7
1976,2,7,2,1,5,0,8,8,7
1977,2,6,2,1,5,0,8,8,7
1978,2,6,2,1,5,0,8,8,7
1979,2,5,2,1,4,0,7,7,-1
1980,2,4,2,1,3,0,5,6,4
1981,2,4,2,1,3,0,5,6,4
1982,2,4,2,1,3,0,4,6,4
1983,2,4,2,1,3,0,4,6,4
1984,2,4,1,1,3,0,4,6,4
1985,2,4,0,1,3,0,4,6,4
1986,2,4,0,1,3,0,4,6,4
1987,2,3,0,1,3,0,4,6,4
1988,2,3,0,1,3,0,4,6,4
1989,2,2,0,1,2,0,4,5,4
1990,2,2,0,0,2,0,4,5,4
1991,2,2,0,0,2,0,4,5,4
1992,1,2,0,0,2,0,4,5,4
1993,1,2,0,0,2,0,4,5,4
1994,1,2,0,0,2,0,4,5,4
1995,1,1,0,0,1,0,3,3,4
1996,1,1,0,0,1,0,3,2,4
1997,1,1,0,0,1,0,2,2,4
1998,1,0,0,0,0,0,1,1,4
1999,1,0,0,0,0,0,0,1,4
2000,1,0,0,0,0,0,0,1,4
2001,1,0,0,0,0,0,0,1,4
2002,1,0,0,0,0,0,0,1,4
2003,1,0,0,0,0,0,0,0,4
2004,1,0,0,0,0,0,0,0,4
2005,1,0,0,0,0,0,0,0,4
2006,1,0,0,0,0,0,0,0,4
2007,1,0,0,0,0,0,0,0,4
2008,1,1,2,1,0,1,2,2,-1
2009,1,2,2,1,1,1,3,3,-1
2010,1,3,2,1,2,2,5,5,-1
2011,1,3,3,1,2,2,5,5,-1
2012,1,3,3,1,2,2,5,5,-1
2013,1,4,3,1,2,2,5,6,-1
2014,1,4,3,1,2,2,5,6,-1
2015,1,4,3,1,2,2,5,7,-1
2016,2,9,2,1,7,1,9,14,-1
2017,2,8,2,1,6,1,7,12,-1
2018,2,7,2,1,5,1,7,12,-1
2019,2,8,2,1,5,1,8,14,-1
2020,2,10,1,1,7,2,7,15,-1
2021,2,10,2,1,7,2,7,16,-1
2022,2,9,2,1,7,2,9,14,-1
2023,2,10,2,1,8,2,10,15,-1
2024,2,9,2,1,7,1,10,12,-1
2025,2,9,2,1,7,1,9,12,-1
2026,2,9,2,1,7,1,9,12,-1
2027,2,9,2,1,7,1,9,12,-1
2028,2,8,2,1,6,1,8,11,-1
2029,2,8,2,1,6,1,8,12,-1
2030,2,8,2,1,6,1,8,12,-1
2031,2,8,2,1,6,1,8,12,-1
2032,2,7,2,1,5,0,8,8,7
2033,2,7,2,1,5,0,8,8,7
2034,2,5,2,1,4,0,7,7,-1
2035,2,5,2,1,4,0,6,7,-1
2036,2,4,2,1,3,0,5,6,4
2037,2,4,2,1,3,0,4,6,4
2038,2,4,2,1,3,0,4,6,4
2039,2,4,1,1,3,0,4,6,4
2040,2,4,1,1,3,0,4,6,4
2041,2,4,1,1,3,0,4,6,4
2042,2,4,1,1,3,0,4,6,4
2043,2,4,0,1,3,0,4,6,4
2044,2,3,0,1,3,0,4,6,4
2045,2,2,0,1,2,0,4,5,4
2046,2,2,0,0,2,0,4,5,4
2047,1,2,0,0,2,0,4,5,4
2048,1,2,0,0,2,0,4,5,4
2049,1,2,0,0,2,0,4,5,4
2050,1,2,0,0,2,0,4,5,4
2051,1,1,0,0,1,0,3,3,4
2052,1,1,0,0,1,0,3,2,4
2053,1,1,0,0,1,0,2,2,4
2054,1,0,0,0,0,0,1,1,4
2055,1,0,0,0,0,0,0,1,4
2056,1,0,0,0,0,0,0,1,4
2057,1,0,0,0,0,0,0,1,4
2058,1,0,0,0,0,0,0,1,4
2059,1,0,0,0,0,0,0,0,4
2060,1,0,0,0,0,0,0,0,4
2061,1,0,0,0,0,0,0,0,4
2062,1,0,0,0,0,0,0,0,4
2063,1,1,2,0,1,1,1,3,-1
2064,1,2,2,1,1,1,3,3,-1
2065,1,2,3,1,1,1,4,3,-1
2066,1,2,3,1,1,1,5,3,-1
2067,1,4,3,1,3,2,6,6,-1
2068,1,5,3,1,3,2,7,8,8
2069,1,5,3,2,3,2,7,8,8
2070,1,5,3,2,3,2,8,8,8
2071,1,5,3,2,3,2,8,8,8
2072,2,9,3,1,8,1,10,14,-1
2073,2,10,3,1,9,2,8,15,-1
2074,2,9,2,1,7,2,8,14,-1
2075,2,9,3,1,6,2,7,14,-1
2076,2,10,3,1,7,2,8,16,-1
2077,2,10,3,1,7,2,8,16,-1
2078,2,10,2,1,7,2,9,16,-1
2079,2,11,2,1,8,2,10,15,-1
2080,2,10,2,1,8,2,10,15,-1
2081,2,9,2,1,7,1,10,12,-1
2082,2,9,2,1,7,1,9,12,-1
2083,2,9,2,1,7,1,9,12,-1
2084,2,9,2,1,7,1,8,11,-1
2085,2,8,2,1,6,1,8,12,-1
2086,2,8,2,1,6,1,8,12,-1
2087,2,8,2,1,6,1,8,12,-1
2088,2,7,2,1,5,1,7,11,-1
2089,2,7,2,1,5,1,7,9,-1
2090,2,6,2,1,4,0,6,7,-1
2091,2,4,2,1,3,0,5,6,4
2092,2,4,2,1,3,0,5,6,4
2093,2,4,2,1,3,0,4,6,4
2094,2,4,1,1,3,0,4,6,4
2095,2,4,1,1,3,0,4,6,4
2096,2,4,1,1,3,0,4,6,4
2097,2,4,1,1,3,0,4,6,4
2098,2,4,1,1,3,0,4,6,4
2099,2,4,1,1,3,0,4,6,4
2100,2,4,0,1,3,0,4,6,4
2101,2,2,0,1,2,0,4,5,4
2102,2,2,0,0,2,0,4,5,4
2103,1,2,0,0,2,0,4,5,4
2104,1,2,0,0,2,0,4,6,4
2105,1,2,0,0,2,0,4,6,4
2106,1,1,0,0,1,0,3,4,4
2107,1,1,0,0,1,0,3,4,4
2108,1,1,0,0,1,0,3,3,4
2109,1,1,0,0,1,0,1,3,4
2110,1,0,0,0,0,0,1,2,4
2111,1,0,0,0,0,0,0,2,4
2112,1,0,0,0,0,0,0,2,4
2113,1,0,0,0,0,0,0,2,4
2114,1,0,0,0,0,0,0,2,4
2115,1,0,0,0,0,0,0,2,4
2116,1,0,0,0,0,0,0,0,4
2117,1,0,0,0,0,0,0,0,4
2118,1,0,0,0,1,0,0,1,4
2119,1,2,3,0,1,1,4,3,-1
2120,1,3,3,1,1,1,5,4,-1
2121,1,3,3,2,2,1,5,4,-1
2122,1,3,3,2,2,1,6,5,-1
2123,1,4,3,2,2,1,7,6,-1
2124,1,5,3,2,3,2,7,8,8
2125,1,5,3,2,3,2,8,8,8
2126,1,5,3,2,3,2,8,8,8
2127,1,5,3,2,3,2,8,8,8
2128,2,10,3,1,9,2,10,16,-1
2129,2,10,3,1,8,2,9,15,-1
2130,2,9,4,1,7,2,9,14,-1
2131,2,9,4,1,7,2,9,14,-1
2132,2,10,4,1,8,2,10,16,-1
2133,2,10,4,1,8,2,10,16,-1
2134,2,10,4,1,8,2,11,16,-1
2135,2,11,2,1,8,2,12,17,-1
2136,2,11,2,1,8,2,11,15,-1
2137,2,10,2,1,8,2,11,14,-1
2138,2,9,2,1,7,1,9,12,-1
2139,2,9,2,1,7,1,9,12,-1
2140,2,9,2,1,7,1,9,13,-1
2141,2,9,2,1,7,1,8,12,-1
2142,2,7,2,1,5,1,8,11,-1
2143,2,7,2,1,5,1,7,11,-1
2144,2,7,2,1,5,1,6,11,-1
2145,2,7,2,1,5,1,6,9,-1
2146,2,6,2,1,4,1,5,8,-1
2147,2,5,2,1,4,1,5,8,-1
2148,2,4,2,1,3,0,4,6,4
2149,2,4,1,1,3,0,4,6,4
2150,2,4,1,1,3,0,4,6,4
2151,2,4,1,1,3,0,4,6,4
2152,2,4,1,1,3,0,4,6,4
2153,2,4,1,1,3,0,4,6,4
2154,2,4,1,1,3,0,4,6,4
2155,2,4,1,1,3,0,4,6,4
2156,2,4,1,1,3,0,4,6,4
2157,2,3,0,1,3,0,4,5,4
2158,1,2,0,1,2,0,4,6,4
2159,1,2,0,0,2,0,4,6,4
2160,1,2,0,0,2,0,4,6,4
2161,1,2,0,0,2,0,4,6,4
2162,1,1,0,0,1,0,3,4,4
2163,1,1,0,0,1,0,3,4,4
2164,1,1,0,0,1,0,3,3,4
2165,1,1,0,0,1,0,1,3,4
2166,1,0,0,0,0,0,1,2,4
2167,1,0,0,0,0,0,0,2,4
2168,1,0,0,0,0,0,0,2,4
2169,1,0,0,0,0,0,0,2,4
2170,1,0,0,0,0,0,0,2,4
2171,1,0,0,0,0,0,0,2,4
2172,1,0,0,0,0,0,0,1,4
2173,1,0,0,0,0,0,0,1,4
2174,1,2,3,1,1,1,4,4,-1
2175,1,3,3,1,2,1,6,4,-1
2176,1,3,3,1,2,1,6,4,-1
2177,1,3,3,2,2,1,6,5,-1
2178,1,4,3,2,2,1,6,6,-1
2179,1,4,3,2,2,1,6,6,-1
2180,1,4,3,2,2,1,7,6,-1
2181,1,4,3,2,2,1,7,6,-1
2182,1,5,3,2,3,2,7,8,8
2183,1,5,3,2,3,2,7,8,8
2184,2,9,2,1,8,2,9,15,-1
2185,2,9,2,1,7,2,9,14,-1
2186,2,9,4,1,6,2,9,14,-1
2187,2,9,4,1,7,2,9,15,-1
2188,2,9,4,1,7,2,9,15,-1
2189,2,10,4,1,8,2,10,17,-1
2190,2,10,4,1,8,2,11,17,-1
2191,2,11,4,1,9,2,13,18,-1
2192,2,11,3,1,9,2,12,18,-1
2193,2,10,2,1,8,2,11,16,-1
2194,2,9,2,1,7,1,11,13,-1
2195,2,8,2,1,6,1,10,12,-1
2196,2,8,2,1,6,1,8,13,-1
2197,2,8,2,1,6,1,7,11,-1
2198,2,7,2,1,5,1,6,11,-1
2199,2,7,2,1,5,1,6,11,-1
2200,2,7,2,1,5,1,6,11,-1
2201,2,6,2,1,4,1,6,10,-1
2202,2,6,2,1,4,1,5,8,-1
2203,2,6,1,1,4,1,4,8,-1
2204,2,5,1,1,4,1,4,8,-1
2205,2,4,1,1,3,0,4,6,4
2206,2,4,1,1,3,0,4,6,4
2207,2,4,1,1,3,0,4,6,4
2208,2,4,1,1,3,0,4,6,4
2209,2,4,1,1,3,0,4,6,4
2210,2,4,1,1,3,0,4,6,4
2211,2,4,1,1,3,0,4,6,4
2212,2,4,1,1,3,0,4,7,4
2213,2,3,1,1,3,0,4,7,4
2214,1,2,0,1,2,0,4,7,4
2215,1,2,0,0,2,0,4,7,4
2216,1,2,0,0,2,0,4,7,4
2217,1,1,0,0,2,0,3,5,4
2218,1,1,0,0,1,0,3,5,4
2219,1,1,0,0,1,0,3,5,4
2220,1,1,0,0,1,0,3,4,4
2221,1,1,0,0,1,0,1,4,4
2222,1,0,0,0,0,0,1,2,4
2223,1,0,0,0,0,0,0,2,4
2224,1,0,0,0,0,0,0,2,4
2225,1,0,0,0,0,0,0,2,4
2226,1,0,0,0,0,0,0,2,4
2227,1,0,0,0,0,0,0,2,4
2228,1,0,1,1,0,0,1,1,4
2229,1,2,1,1,1,0,3,3,-1
2230,1,3,3,1,2,1,6,5,-1
2231,1,3,3,1,2,1,6,5,-1
2232,1,3,3,1,2,1,6,6,-1
2233,1,3,3,2,2,1,6,5,-1
2234,1,4,3,2,2,1,6,6,-1
2235,1,4,3,2,2,1,6,6,-1
2236,1,4,3,2,2,1,6,6,-1
2237,1,4,3,2,2,1,6,6,-1
2238,1,4,3,2,2,1,6,6,-1
2239,1,4,3,3,2,1,7,6,-1
2240,2,11,2,1,8,2,8,19,-1
2241,2,10,3,1,7,2,7,17,-1
2242,2,10,3,1,8,2,7,17,-1
2243,2,9,3,1,7,2,8,15,-1
2244,2,9,4,1,7,2,8,15,-1
2245,2,9,4,1,8,2,9,16,-1
2246,2,9,4,1,8,2,10,16,-1
2247,2,10,4,1,9,2,11,17,-1
2248,2,10,4,1,9,2,12,17,-1
2249,2,10,3,1,8,2,11,17,-1
2250,2,9,3,1,7,2,10,14,-1
2251,2,8,2,1,6,1,9,12,-1
2252,2,8,2,1,6,1,8,13,-1
2253,2,8,2,1,6,1,8,13,-1
2254,2,7,2,1,5,1,6,12,-1
2255,2,7,2,1,5,1,6,12,-1
2256,2,6,2,1,4,1,6,10,-1
2257,2,6,1,1,4,1,5,10,-1
2258,2,6,1,1,4,1,5,8,-1
2259,2,6,1,1,4,1,4,8,-1
2260,2,5,1,1,4,1,4,8,-1
2261,2,5,1,1,4,1,4,8,-1
2262,2,4,1,1,3,0,4,6,4
2263,2,4,1,1,3,0,4,6,4
2264,2,4,1,1,3,0,4,6,4
2265,2,4,1,1,3,0,4,6,4
2266,2,4,1,1,3,0,4,7,4
2267,2,4,1,1,3,0,4,8,4
2268,2,4,1,1,3,0,4,8,4
2269,1,3,1,1,2,0,4,7,4
2270,1,3,0,1,2,0,4,7,4
2271,1,2,0,0,2,0,4,7,4
2272,1,2,0,0,2,0,4,7,4
2273,1,1,0,0,1,0,3,5,4
2274,1,1,0,0,1,0,3,5,4
2275,1,1,0,0,1,0,3,5,4
2276,1,1,0,0,1,0,2,4,4
2277,1,0,0,0,1,0,1,3,4
2278,1,0,0,0,0,0,1,3,4
2279,1,0,0,0,0,0,0,3,4
2280,1,0,0,0,0,0,0,3,4
2281,1,0,0,0,0,0,0,2,4
2282,1,0,0,0,0,0,0,2,4
2283,1,0,0,1,0,0,2,2,4
2284,1,1,1,1,1,0,3,2,4
2285,1,2,1,1,2,0,6,3,-1
2286,1,3,3,1,2,1,6,5,-1
2287,1,4,3,1,2,1,6,6,-1
2288,1,4,3,1,3,1,6,7,8
2289,1,5,3,1,3,1,6,8,8
2290,1,5,3,2,3,1,6,7,8
2291,1,5,3,2,3,1,6,7,8
2292,1,5,3,2,3,1,6,7,8
2293,1,5,3,3,3,1,6,7,8
2294,1,4,3,3,2,1,6,6,-1
2295,1,4,3,3,2,1,6,6,-1
2296,2,10,2,1,8,2,8,20,-1
2297,2,10,3,1,8,2,8,20,-1
2298,2,10,3,1,8,2,8,20,-1
2299,2,9,3,1,7,2,7,15,-1
2300,2,9,3,1,7,2,7,15,-1
2301,2,9,3,1,7,2,7,16,-1
2302,2,10,3,1,8,2,8,17,-1
2303,2,10,3,1,8,2,9,17,-1
2304,2,11,4,1,9,2,11,18,-1
2305,2,10,4,1,9,2,11,17,-1
2306,2,9,3,1,9,2,10,14,-1
2307,2,8,3,1,8,1,9,12,-1
2308,2,8,2,1,7,1,8,13,-1
2309,2,8,1,1,6,1,8,13,-1
2310,2,7,1,1,5,1,7,11,-1
2311,3,6,1,1,4,1,6,11,-1
2312,3,6,1,1,4,1,5,11,-1
2313,3,6,1,1,4,1,4,11,-1
2314,3,6,1,1,4,1,4,8,-1
2315,3,6,1,1,4,1,4,8,-1
2316,3,5,1,1,4,1,4,8,-1
2317,3,5,1,1,4,1,4,8,-1
2318,3,5,1,1,4,1,4,8,-1
2319,3,4,1,1,3,0,4,6,4
2320,3,4,1,1,3,0,4,7,4
2321,2,4,1,1,3,0,4,7,4
2322,2,4,1,1,3,0,4,8,4
2323,2,4,1,1,3,0,4,8,4
2324,1,4,1,1,3,0,4,8,4
2325,1,3,1,1,2,0,4,7,4
2326,1,3,1,1,2,0,4,7,4
2327,1,2,0,0,2,0,4,7,4
2328,1,1,0,0,1,0,3,5,4
2329,1,1,0,0,1,0,3,5,4
2330,1,1,0,0,1,0,3,5,4
2331,1,1,0,0,1,0,3,5,4
2332,1,1,0,0,1,0,2,4,4
2333,1,0,0,0,0,0,1,3,4
2334,1,0,0,0,0,0,0,3,4
2335,1,0,0,0,0,0,0,3,4
2336,1,0,0,0,0,0,0,3,4
2337,1,0,0,0,0,0,0,3,4
2338,1,0,0,1,0,0,2,3,4
2339,1,1,1,1,0,0,3,3,-1
2340,1,3,1,1,3,0,4,4,4
2341,1,4,1,1,3,1,6,6,4
2342,1,4,3,1,3,1,6,7,8
2343,1,4,3,1,3,1,6,7,8
2344,1,4,3,1,3,1,6,7,8
2345,1,5,3,1,3,1,6,8,8
2346,1,5,3,1,3,1,6,8,8
2347,1,5,3,2,3,1,6,7,8
2348,1,5,3,3,3,1,6,7,8
2349,1,5,3,3,3,1,6,7,8
2350,1,5,3,3,3,1,7,7,8
2351,1,5,3,3,3,1,6,7,8
2352,2,10,3,1,8,2,9,21,-1
2353,2,10,3,1,8,2,9,21,-1
2354,2,10,3,1,8,2,9,20,-1
2355,2,9,3,1,7,2,9,19,-1
2356,2,9,3,1,8,2,9,19,-1
2357,2,9,3,1,8,2,8,17,-1
2358,2,9,3,1,8,2,8,17,-1
2359,2,10,3,1,9,2,10,19,-1
2360,3,10,3,1,9,2,12,18,-1
2361,3,11,3,1,10,2,12,19,-1
2362,3,11,2,1,10,2,12,16,-1
2363,3,7,2,1,9,1,11,11,-1
2364,3,7,2,1,8,1,9,11,-1
2365,3,7,1,1,7,1,9,12,-1
2366,3,7,1,1,6,1,6,11,-1
2367,3,6,1,1,4,1,6,11,-1
2368,3,6,1,1,4,1,5,11,-1
2369,3,6,1,1,4,1,4,11,-1
2370,3,6,1,1,4,1,4,11,-1
2371,3,6,1,1,4,1,4,9,-1
2372,3,6,1,1,4,1,4,8,-1
2373,3,5,1,1,4,1,4,8,-1
2374,3,5,1,1,4,1,4,8,-1
2375,3,5,1,1,4,1,4,9,-1
2376,3,4,1,1,3,0,4,7,4
2377,3,4,1,1,3,0,4,8,4
2378,3,4,1,1,3,0,4,8,4
2379,2,4,1,1,3,0,4,8,4
2380,2,4,1,1,3,0,4,8,4
2381,2,3,1,1,2,0,4,7,4
2382,2,3,1,1,2,0,4,7,4
2383,1,1,0,0,1,0,3,5,4
2384,1,2,0,0,1,0,3,5,4
2385,1,2,0,0,1,0,3,5,4
2386,1,2,0,0,1,0,3,5,4
2387,1,2,0,0,1,0,2,4,4
2388,1,1,0,0,0,0,1,3,4
2389,1,1,0,0,0,0,1,3,4
2390,1,1,0,0,0,0,0,3,4
2391,1,1,0,0,0,0,0,3,4
2392,1,1,0,0,0,0,0,3,4
2393,1,1,0,1,0,0,1,3,4
2394,1,2,1,1,1,0,2,4,-1
2395,1,3,1,1,2,0,3,5,-1
2396,1,3,1,1,3,0,5,5,4
2397,1,4,1,1,3,1,6,6,4
2398,1,4,3,1,3,1,6,7,8
2399,1,4,3,1,3,1,6,7,8
2400,1,5,3,1,3,1,6,8,8
2401,1,5,3,1,3,1,7,8,8
2402,1,5,3,1,3,1,7,8,8
2403,1,5,3,1,3,1,7,8,8
2404,1,5,3,3,3,1,7,7,8
2405,1,5,3,3,3,1,7,7,8
2406,1,5,3,3,3,1,7,7,8
2407,1,5,3,3,3,1,7,7,8
2408,2,9,3,2,7,2,9,20,-1
2409,2,9,3,1,8,2,11,20,-1
2410,2,9,3,1,8,2,11,19,-1
2411,2,8,3,1,7,2,11,18,-1
2412,3,8,3,1,7,2,11,18,-1
2413,3,8,3,1,7,2,11,19,-1
2414,3,8,3,1,7,2,10,16,-1
2415,3,8,3,1,7,2,9,16,-1
2416,3,8,3,1,8,2,11,18,-1
2417,3,10,3,1,9,2,12,18,-1
2418,3,10,3,1,9,2,12,17,-1
2419,3,8,2,1,8,1,12,13,-1
2420,3,7,2,1,8,1,8,12,-1
2421,3,7,2,1,7,1,8,13,-1
2422,3,7,1,1,7,1,6,11,-1
2423,3,6,1,1,6,1,6,11,-1
2424,3,6,1,1,6,1,6,11,-1
2425,3,6,1,1,4,1,4,11,-1
2426,3,6,1,1,4,1,4,11,-1
2427,3,6,1,1,4,1,4,9,-1
2428,3,6,1,1,4,1,4,9,-1
2429,3,5,1,1,4,1,4,8,-1
2430,3,5,1,1,4,1,4,9,-1
2431,3,5,1,1,4,1,4,10,-1
2432,3,5,1,1,4,1,4,11,-1
2433,3,4,1,1,3,0,4,9,-1
2434,3,4,1,1,3,0,4,9,-1
2435,2,4,1,1,3,0,4,9,-1
2436,2,4,1,1,3,0,4,8,4
2437,2,2,1,1,2,0,4,8,-1
2438,2,3,1,1,1,0,3,6,-1
2439,2,2,0,0,1,0,3,6,4
2440,2,2,0,0,1,0,3,6,4
2441,2,2,0,0,1,0,3,6,4
2442,2,2,0,0,1,0,2,6,-1
2443,1,2,0,0,1,0,1,4,4
2444,1,1,0,0,0,0,1,3,4
2445,1,1,0,0,0,0,0,3,4
2446,1,1,0,0,0,0,0,3,4
2447,1,1,0,0,0,0,0,3,4
2448,1,2,0,1,1,0,0,4,-1
2449,1,2,0,1,1,0,2,4,4
2450,1,3,1,1,2,0,3,5,-1
2451,1,3,1,1,2,0,3,4,-1
2452,1,4,1,1,3,0,5,5,4
2453,1,5,1,1,3,1,6,8,-1
2454,1,5,3,1,3,1,7,7,8
2455,1,4,3,1,3,1,7,7,8
2456,1,5,3,1,3,1,7,8,8
2457,1,5,3,1,3,1,7,8,8
2458,1,5,3,1,3,1,7,8,8
2459,1,5,3,2,3,1,7,8,8
2460,1,5,3,2,3,1,7,8,8
2461,1,5,3,3,3,1,7,7,8
2462,1,5,3,3,3,1,7,7,8
2463,1,5,3,3,3,1,7,7,8
2464,2,10,4,2,8,3,11,20,-1
2465,3,9,4,1,8,2,11,19,-1
2466,3,9,4,1,8,2,11,19,-1
2467,3,8,4,1,7,2,11,18,-1
2468,3,8,4,1,7,2,11,18,-1
2469,3,8,4,1,7,2,11,18,-1
2470,3,8,4,1,7,2,11,19,-1
2471,3,8,4,1,7,2,10,16,-1
2472,3,8,4,1,7,2,10,16,-1
2473,3,8,4,1,7,2,10,16,-1
2474,3,10,4,1,9,2,12,17,-1
2475,3,8,2,1,8,1,12,13,-1
2476,3,8,2,1,8,1,8,13,-1
2477,3,8,2,1,8,1,7,13,-1
2478,3,7,2,1,7,1,6,12,-1
2479,3,6,1,1,6,1,6,11,-1
2480,3,6,1,1,6,1,6,11,-1
2481,3,6,1,1,6,1,6,11,-1
2482,3,6,1,1,5,1,5,9,-1
2483,3,6,1,1,4,1,4,9,-1
2484,3,6,1,1,4,1,4,9,-1
2485,3,5,1,1,4,1,4,11,-1
2486,3,5,1,1,4,1,4,10,-1
2487,3,5,1,1,4,1,4,10,-1
2488,3,5,1,1,4,1,4,11,-1
2489,3,4,1,1,3,0,4,9,-1
