,park,beauty,equip,food,hospital,manage,pharmacy,sell,dbscan_cluster
2490,2,4,1,1,3,0,4,9,-1
2491,2,4,1,1,3,0,4,9,-1
2492,2,3,1,1,1,0,3,6,-1
2493,2,3,1,1,1,0,3,6,-1
2494,2,3,1,0,1,0,3,6,-1
2495,2,2,0,0,1,0,3,6,4
2496,2,2,0,0,1,0,3,6,4
2497,2,2,0,0,1,0,2,6,-1
2498,2,2,0,0,1,0,2,5,4
2499,2,1,0,0,0,0,1,4,4
2500,2,1,0,0,0,0,1,4,4
2501,2,1,0,0,0,0,0,4,4
2502,1,1,0,0,0,0,0,3,4
2503,1,2,0,0,1,0,0,4,4
2504,1,2,0,1,1,0,1,4,-1
2505,1,2,0,1,1,0,3,4,4
2506,1,3,1,1,2,0,3,5,-1
2507,1,3,1,1,2,0,3,4,-1
2508,1,4,1,1,3,0,6,5,4
2509,1,5,1,1,3,1,7,8,-1
2510,1,5,3,1,3,1,7,8,8
2511,1,5,3,1,3,1,7,7,8
2512,1,5,3,1,3,1,7,8,8
2513,1,5,3,1,3,1,7,8,8
2514,1,5,3,2,3,1,7,8,8
2515,1,5,3,2,3,1,7,8,8
2516,1,5,3,2,3,1,7,8,8
2517,1,5,4,3,3,1,7,7,8
2518,1,5,4,4,3,1,7,8,8
2519,1,5,4,4,3,1,7,8,8
2520,3,10,4,2,8,3,9,19,-1
2521,3,10,4,1,8,3,9,19,-1
2522,3,9,4,1,7,3,10,18,-1
2523,3,8,4,1,7,2,10,18,-1
2524,3,8,4,1,7,2,10,18,-1
2525,3,8,4,1,7,2,10,18,-1
2526,3,8,4,1,7,2,10,18,-1
2527,3,8,4,1,7,2,9,16,-1
2528,3,8,4,1,7,2,9,16,-1
2529,3,8,4,1,7,2,9,15,-1
2530,3,8,4,1,7,2,11,15,-1
2531,3,7,4,1,7,1,9,11,-1
2532,3,7,4,1,8,1,10,13,-1
2533,3,8,4,1,8,1,8,13,-1
2534,3,8,3,1,7,1,6,12,-1
2535,3,6,2,1,6,1,6,12,-1
2536,3,6,2,1,6,1,6,12,-1
2537,3,6,2,1,6,1,6,11,-1
2538,3,6,2,1,6,1,6,9,-1
2539,3,6,2,1,5,1,5,10,-1
2540,3,5,1,1,4,1,4,11,-1
2541,3,5,1,1,4,1,4,11,-1
2542,3,5,1,1,4,1,4,10,-1
2543,3,5,1,1,4,1,4,11,-1
2544,3,5,1,1,4,1,4,11,-1
2545,2,3,1,1,3,0,4,9,-1
2546,2,3,1,1,2,0,3,7,4
2547,2,3,1,1,1,0,3,6,-1
2548,2,3,1,1,1,0,3,6,-1
2549,2,4,1,1,1,1,3,8,-1
2550,2,6,1,0,1,1,3,8,-1
2551,2,5,1,0,1,1,3,8,-1
2552,2,4,0,0,1,0,2,6,-1
2553,2,3,0,0,1,0,2,7,-1
2554,2,3,0,0,0,0,1,6,-1
2555,2,3,0,0,0,0,1,6,-1
2556,2,3,0,0,0,0,0,6,-1
2557,2,3,0,0,0,0,0,4,4
2558,2,2,0,0,1,0,0,5,4
2559,2,2,0,1,1,0,0,4,-1
2560,2,2,0,1,1,0,2,4,-1
2561,1,3,1,1,2,0,3,5,-1
2562,1,3,1,1,2,0,3,5,-1
2563,1,3,1,1,2,0,5,4,-1
2564,1,4,1,1,3,0,5,6,4
2565,1,4,1,1,3,0,7,6,-1
2566,1,5,1,1,3,1,7,8,-1
2567,1,5,3,1,3,1,7,8,8
2568,1,6,3,1,3,1,7,8,8
2569,1,6,3,1,3,1,7,8,8
2570,1,5,3,2,3,1,7,8,8
2571,1,5,4,3,3,1,7,8,8
2572,1,5,4,4,3,1,7,8,8
2573,1,5,4,4,3,1,7,8,8
2574,1,5,4,4,3,1,7,8,8
2575,1,5,4,4,3,1,7,8,8
2576,3,9,5,1,7,3,10,18,-1
2577,3,10,5,1,8,3,10,19,-1
2578,3,9,4,1,7,3,10,18,-1
2579,3,9,4,1,7,3,10,18,-1
2580,3,9,4,1,7,3,10,20,-1
2581,3,9,4,1,7,3,10,20,-1
2582,3,9,4,1,7,3,10,20,-1
2583,3,9,4,1,7,3,10,20,-1
2584,3,8,5,1,7,2,9,16,-1
2585,3,8,5,1,7,2,9,15,-1
2586,3,8,5,1,7,2,9,15,-1
2587,3,6,5,1,6,1,11,11,-1
2588,3,6,4,1,6,1,9,10,-1
2589,3,7,4,1,7,1,8,11,-1
2590,3,6,4,1,6,1,6,11,-1
2591,3,5,3,1,5,2,6,10,-1
2592,3,5,2,1,6,2,6,12,-1
2593,3,5,2,1,6,2,6,12,-1
2594,3,6,2,1,6,2,6,10,-1
2595,3,6,2,1,6,2,5,11,-1
2596,3,4,2,1,5,2,5,11,-1
2597,3,4,2,1,4,2,4,11,-1
2598,3,4,2,1,3,2,3,9,-1
2599,3,4,1,1,3,2,3,9,-1
2600,2,5,1,1,3,3,3,11,-1
2601,2,8,1,1,4,3,3,12,-1
2602,2,7,1,1,2,1,3,9,-1
2603,2,8,1,1,2,1,3,9,-1
2604,2,8,1,1,2,1,3,11,-1
2605,2,8,1,0,2,1,3,11,-1
2606,2,8,1,0,2,1,2,11,-1
2607,2,7,0,0,2,1,2,11,-1
2608,2,6,0,0,1,1,1,10,9
2609,2,6,0,0,1,1,1,9,9
2610,2,6,0,0,0,1,1,9,9
2611,2,4,0,0,0,1,0,8,-1
2612,2,4,0,0,0,1,0,8,-1
2613,2,4,0,0,1,0,0,7,-1
2614,2,4,0,0,1,0,0,7,-1
2615,2,4,0,1,1,0,0,7,-1
2616,2,4,0,1,1,0,2,7,-1
2617,2,5,1,1,2,0,3,5,4
2618,2,3,1,1,2,0,4,4,4
2619,1,3,1,1,2,0,4,4,-1
2620,1,4,1,1,3,0,5,6,4
2621,1,4,1,1,3,0,7,6,-1
2622,1,5,1,1,3,1,7,8,-1
2623,1,5,3,1,3,1,7,8,8
2624,1,6,3,1,3,1,7,8,8
2625,1,6,3,3,3,1,7,8,8
2626,1,6,4,4,3,1,7,8,8
2627,1,5,4,4,3,1,7,8,8
2628,1,5,4,4,3,1,7,8,8
2629,1,6,4,4,4,1,7,9,8
2630,1,6,4,4,4,1,7,8,8
2631,1,6,4,4,4,1,7,8,8
2632,3,10,5,0,7,4,10,20,-1
2633,3,9,5,0,6,4,10,19,-1
2634,3,10,5,1,7,4,10,20,-1
2635,3,10,4,1,7,4,10,20,-1
2636,3,10,4,1,7,4,10,20,-1
2637,3,9,4,1,7,3,10,20,-1
2638,3,9,5,1,7,3,10,20,-1
2639,3,9,5,1,7,3,10,20,-1
2640,3,9,5,1,7,3,9,16,-1
2641,3,9,5,1,7,3,9,17,-1
2642,3,9,5,1,7,3,9,17,-1
2643,3,7,5,1,6,2,9,13,-1
2644,3,7,4,1,6,3,9,12,-1
2645,3,6,4,1,6,2,7,9,-1
2646,3,5,4,1,5,2,6,9,-1
2647,3,6,4,1,5,2,6,11,-1
2648,3,5,3,1,5,2,6,10,-1
2649,3,5,2,1,5,2,5,9,-1
2650,3,5,2,1,5,2,5,9,-1
2651,3,5,2,1,5,2,5,9,-1
2652,3,4,2,1,4,2,4,9,-1
2653,3,4,2,1,4,2,4,9,-1
2654,3,7,2,1,4,3,3,12,-1
2655,2,7,2,1,4,3,3,13,-1
2656,2,7,2,1,4,3,3,12,-1
2657,2,10,1,1,3,3,3,11,-1
2658,2,8,1,1,2,2,3,11,-1
2659,2,8,1,1,2,2,3,11,-1
2660,2,8,1,0,2,2,2,11,9
2661,2,8,1,0,2,1,2,11,-1
2662,2,7,1,0,1,1,2,10,9
2663,2,6,0,0,1,1,1,10,9
2664,2,6,0,0,1,1,1,9,9
2665,2,6,0,0,1,1,1,9,9
2666,2,6,0,0,1,1,0,9,9
2667,2,6,0,0,1,1,0,9,9
2668,2,7,0,0,1,1,0,9,9
2669,2,5,0,0,1,1,0,9,9
2670,2,5,0,0,1,1,0,9,9
2671,2,4,0,1,1,0,1,7,-1
2672,2,4,0,1,1,0,3,7,-1
2673,2,5,1,1,2,0,4,7,4
2674,2,5,1,1,2,0,4,6,4
2675,2,5,1,1,2,0,4,6,4
2676,2,4,1,1,3,0,5,6,4
2677,1,4,1,1,3,0,7,6,-1
2678,1,5,1,1,3,1,7,8,-1
2679,1,5,1,3,3,1,7,8,-1
2680,1,5,3,3,3,1,7,8,8
2681,1,6,4,4,3,1,7,8,8
2682,1,6,4,4,3,1,7,8,8
2683,1,7,4,4,4,1,7,8,8
2684,1,6,4,4,4,1,7,9,8
2685,1,6,4,4,4,1,7,9,8
2686,1,6,4,4,4,1,7,8,8
2687,1,6,4,4,4,1,7,9,8
2688,3,10,6,0,7,4,12,20,-1
2689,3,9,6,0,6,4,11,19,-1
2690,3,9,6,0,6,4,11,19,-1
2691,3,10,6,1,7,4,10,20,-1
2692,3,10,4,1,7,4,10,20,-1
2693,3,10,5,1,7,4,10,20,-1
2694,3,9,5,1,7,3,10,21,-1
2695,3,9,5,1,7,3,11,21,-1
2696,3,9,5,1,7,3,11,20,-1
2697,3,9,5,1,7,3,10,17,-1
2698,3,8,5,1,6,3,10,15,-1
2699,3,7,5,1,6,3,9,13,-1
2700,3,7,4,1,6,3,8,13,-1
2701,3,7,4,1,6,3,6,11,-1
2702,3,6,4,1,5,3,6,11,-1
2703,3,5,4,1,4,2,6,9,-1
2704,3,4,3,1,4,2,6,10,-1
2705,3,4,3,1,4,2,6,8,-1
2706,3,5,2,1,5,2,4,10,-1
2707,3,4,2,1,5,2,4,9,-1
2708,3,7,2,1,6,3,3,12,-1
2709,3,7,2,1,5,3,3,12,-1
2710,2,7,2,1,5,3,3,12,-1
2711,2,9,2,1,4,3,2,13,-1
2712,2,9,2,1,3,3,2,11,-1
2713,2,9,2,1,3,3,2,13,-1
2714,2,8,1,1,2,2,2,11,-1
2715,2,7,1,1,1,2,2,10,9
2716,2,7,1,0,1,2,2,10,9
2717,2,7,1,0,1,2,1,10,9
2718,2,6,1,0,1,1,1,9,9
2719,2,6,0,0,1,1,1,9,9
2720,2,6,0,0,1,1,0,9,9
2721,2,6,0,0,1,1,0,9,9
2722,2,6,0,0,1,1,0,9,9
2723,2,6,0,0,1,1,0,9,9
2724,2,7,0,0,2,1,0,10,-1
2725,2,7,0,0,2,1,0,10,-1
2726,2,7,1,1,2,1,0,10,-1
2727,2,5,1,1,1,1,1,9,9
2728,2,5,1,1,1,1,3,8,-1
2729,2,5,2,1,2,0,4,7,4
2730,2,5,2,1,2,0,4,7,4
2731,2,5,2,1,2,0,4,6,4
2732,2,5,2,1,2,0,5,7,-1
2733,2,4,1,1,3,0,6,6,4
2734,2,4,1,3,3,0,7,6,-1
2735,1,5,1,3,3,1,7,8,-1
2736,1,5,2,3,3,1,7,8,8
2737,1,6,4,4,3,1,7,8,8
2738,1,7,4,4,4,1,7,8,8
2739,1,7,4,4,4,1,7,8,8
2740,1,6,4,4,4,1,7,9,8
2741,1,6,4,4,4,1,7,9,8
2742,1,6,4,4,4,1,7,9,8
2743,1,6,4,4,4,1,7,9,8
2744,3,8,5,0,6,4,13,19,-1
2745,3,9,6,0,6,4,13,19,-1
2746,3,9,6,0,6,4,12,20,-1
2747,3,9,7,0,6,4,13,20,-1
2748,3,9,7,1,6,4,13,20,-1
2749,3,10,6,1,7,4,11,21,-1
2750,3,10,5,1,7,4,11,21,-1
2751,3,9,5,1,7,3,11,20,-1
2752,3,9,5,1,7,3,11,20,-1
2753,3,9,5,1,7,4,10,17,-1
2754,3,7,5,1,6,3,10,13,-1
2755,3,7,4,1,6,3,9,13,-1
2756,3,7,4,1,6,3,8,13,-1
2757,3,6,4,1,5,3,7,12,-1
2758,3,6,4,1,5,3,5,11,-1
2759,3,6,4,1,4,3,5,12,-1
2760,3,6,3,1,4,3,5,10,-1
2761,3,4,3,1,4,2,5,8,-1
2762,3,6,3,1,4,2,6,10,-1
2763,3,6,2,1,5,3,4,12,-1
2764,2,6,2,1,5,3,3,11,-1
2765,2,6,2,1,4,3,3,11,-1
2766,2,8,2,1,3,3,3,10,-1
2767,2,8,2,1,3,3,3,13,-1
2768,2,8,2,1,2,3,2,12,-1
2769,2,8,2,1,2,3,1,12,-1
2770,2,7,2,0,1,2,1,10,9
2771,2,7,2,0,1,2,1,10,9
2772,2,7,1,0,1,2,1,10,9
2773,2,7,1,0,1,2,1,9,9
2774,2,6,1,0,1,2,0,9,9
2775,2,6,0,0,1,2,0,9,9
2776,2,6,0,0,1,1,0,9,9
2777,2,6,0,0,1,1,0,9,9
2778,2,6,1,0,1,1,0,9,9
2779,2,6,1,0,1,1,0,9,9
2780,2,7,1,0,2,2,1,11,9
2781,2,7,1,0,2,2,1,11,9
2782,2,7,1,1,2,2,1,11,9
2783,2,7,1,1,2,2,2,10,9
2784,2,7,1,1,2,2,5,10,-1
2785,2,6,2,1,2,2,5,10,-1
2786,2,5,2,1,2,1,5,8,-1
2787,2,5,2,1,2,0,5,6,4
2788,2,5,2,1,2,0,6,7,-1
2789,2,6,2,3,3,0,6,8,-1
2790,2,4,2,3,3,0,8,8,-1
2791,2,4,3,3,3,0,8,6,-1
2792,2,6,3,3,4,1,7,8,8
2793,1,7,2,4,4,1,7,8,-1
2794,1,7,4,4,4,1,7,8,8
2795,1,7,4,4,4,1,7,9,8
2796,1,7,4,4,4,1,7,10,8
2797,1,6,4,4,4,1,7,10,8
2798,1,6,4,4,4,1,7,9,8
2799,1,6,4,4,4,1,7,9,8
2800,3,8,5,0,6,4,13,20,-1
2801,3,8,6,0,6,4,14,20,-1
2802,3,9,7,0,6,4,14,20,-1
2803,3,9,7,0,6,4,14,20,-1
2804,3,9,7,0,6,4,14,20,-1
2805,3,9,7,1,6,4,14,20,-1
2806,3,9,6,1,6,4,13,19,-1
2807,3,9,6,1,7,3,11,20,-1
2808,3,9,5,1,7,4,11,20,-1
2809,3,8,5,1,6,3,10,15,-1
2810,3,7,5,1,6,3,9,13,-1
2811,3,7,4,1,6,3,8,13,-1
2812,3,6,4,1,5,3,8,13,-1
2813,3,6,4,1,5,3,7,12,-1
2814,3,6,4,1,5,3,6,14,-1
2815,3,6,4,1,4,3,5,12,-1
2816,3,6,3,1,4,3,5,11,-1
2817,3,7,3,1,5,3,5,10,-1
2818,3,6,3,1,5,3,4,11,-1
2819,2,6,2,1,5,3,3,12,-1
2820,2,6,2,1,4,3,2,10,-1
2821,2,7,2,1,3,3,2,10,-1
2822,2,7,2,1,3,3,2,12,-1
2823,2,8,2,1,3,3,2,13,-1
2824,2,8,2,1,2,3,1,12,-1
2825,2,7,2,0,1,2,1,10,9
2826,2,7,2,0,1,2,0,9,9
2827,2,7,2,0,1,2,0,9,9
2828,2,7,2,0,1,2,0,9,9
2829,2,6,1,0,1,2,0,9,9
2830,2,6,0,0,1,2,0,9,9
2831,2,6,0,0,1,2,0,9,9
2832,2,6,1,0,1,2,0,9,9
2833,2,6,1,0,1,2,0,10,9
2834,2,6,1,0,1,2,1,10,9
2835,2,7,1,0,2,2,1,11,9
2836,2,7,1,0,2,2,1,11,9
2837,2,7,1,0,2,2,1,10,9
2838,2,7,1,0,2,2,1,10,9
2839,2,7,1,1,2,2,2,10,9
2840,2,7,1,1,2,2,5,10,-1
2841,2,8,1,1,3,2,5,11,-1
2842,2,6,2,1,2,2,5,10,-1
2843,2,5,2,1,2,1,5,8,-1
2844,2,5,2,2,2,1,5,7,-1
2845,2,5,2,3,2,1,6,8,-1
2846,2,6,3,3,3,1,7,9,8
2847,2,4,3,3,4,0,8,8,-1
2848,2,5,3,3,4,0,8,6,-1
2849,2,6,3,4,4,1,8,8,-1
2850,1,7,3,4,4,1,8,8,-1
2851,1,7,4,4,4,1,7,10,8
2852,1,7,4,4,4,1,7,10,8
2853,1,6,4,4,4,1,7,10,8
2854,1,6,4,4,4,1,7,9,8
2855,1,6,4,4,4,1,8,9,8
2856,3,8,5,0,6,4,14,20,-1
2857,3,8,5,0,6,4,14,20,-1
2858,3,9,7,0,6,4,14,20,-1
2859,3,9,7,0,6,4,14,20,-1
2860,3,9,7,0,6,4,14,19,-1
2861,3,9,7,0,6,4,14,19,-1
2862,3,9,6,0,6,4,14,19,-1
2863,3,9,6,1,6,5,14,20,-1
2864,3,7,6,1,5,3,11,18,-1
2865,3,6,5,1,5,3,10,13,-1
2866,3,7,5,1,5,3,8,12,-1
2867,3,6,4,1,4,3,8,12,-1
2868,3,6,4,1,5,3,7,12,-1
2869,3,6,4,1,5,3,7,11,-1
2870,3,6,4,1,5,3,6,10,-1
2871,3,6,4,1,3,3,5,10,-1
2872,3,8,3,1,4,3,5,11,-1
2873,3,6,3,1,4,4,5,12,-1
2874,2,6,3,1,4,4,5,12,-1
2875,2,5,3,1,4,3,5,10,-1
2876,2,7,2,1,4,3,2,9,-1
2877,2,7,2,1,4,3,1,11,-1
2878,2,7,2,1,3,3,1,11,-1
2879,2,8,2,0,3,3,1,12,-1
2880,2,8,2,0,2,3,1,11,-1
2881,2,7,2,0,1,2,0,9,9
2882,2,7,2,0,1,2,0,9,9
2883,2,7,2,0,1,2,0,9,9
2884,2,7,2,0,1,2,0,9,9
2885,2,6,1,0,1,2,0,9,9
2886,2,6,0,0,1,2,0,9,9
2887,2,6,1,0,1,3,0,10,9
2888,2,6,1,0,1,3,1,10,9
2889,2,6,1,0,1,3,1,10,9
2890,2,6,1,0,1,2,2,10,9
2891,2,7,1,0,2,2,2,10,9
2892,2,7,1,0,2,2,2,10,9
2893,2,7,1,0,2,2,2,10,9
2894,2,7,1,0,2,2,2,10,9
2895,2,7,1,1,2,2,3,10,9
2896,2,7,1,1,2,2,4,10,-1
2897,2,8,1,1,2,2,5,10,-1
2898,2,8,2,1,3,2,5,11,-1
2899,2,6,2,2,2,2,5,10,-1
2900,2,5,2,3,2,1,5,7,-1
2901,2,5,2,3,2,1,6,8,-1
2902,2,6,3,3,3,1,6,9,-1
2903,2,7,3,3,4,1,7,9,-1
2904,2,5,3,3,4,1,8,9,-1
2905,2,5,3,3,4,0,8,6,-1
2906,2,6,3,4,4,1,8,8,-1
2907,1,7,3,4,4,1,8,10,-1
2908,1,7,2,4,4,1,8,10,-1
2909,1,7,4,4,4,1,8,10,8
2910,1,6,4,4,4,1,8,9,8
2911,1,6,4,4,4,1,8,9,8
2912,2,8,5,0,7,4,14,20,-1
2913,3,8,6,0,7,4,14,20,-1
2914,3,8,7,0,7,4,14,20,-1
2915,3,9,7,0,6,4,14,19,-1
2916,3,9,7,0,6,4,14,19,-1
2917,3,9,7,0,6,4,14,20,-1
2918,3,9,7,0,6,5,14,20,-1
2919,3,8,6,0,5,4,14,18,-1
2920,3,6,6,0,5,3,14,16,-1
2921,3,6,6,0,5,3,10,12,-1
2922,3,5,4,1,4,3,8,12,-1
2923,3,5,4,1,4,3,8,12,-1
2924,3,5,4,1,4,3,7,12,-1
2925,3,5,4,1,4,3,6,9,-1
2926,3,5,4,1,4,3,6,10,-1
2927,3,5,4,1,3,3,5,10,-1
2928,2,7,3,1,4,4,5,13,-1
2929,2,6,3,1,4,4,5,12,-1
2930,2,6,3,1,4,4,5,13,-1
2931,2,6,3,1,4,4,5,13,-1
2932,2,7,2,1,4,3,3,10,-1
2933,2,7,2,0,4,3,1,11,-1
2934,2,8,2,0,3,3,1,10,-1
2935,2,8,2,0,3,3,1,11,-1
2936,2,8,2,0,3,3,1,10,-1
2937,2,7,2,0,1,2,0,9,9
2938,2,7,2,0,1,2,0,9,9
2939,2,7,2,0,1,2,0,9,9
2940,2,6,2,0,1,2,0,9,9
2941,2,6,1,0,1,3,0,10,9
2942,2,6,1,0,1,3,0,10,9
2943,2,6,1,0,1,3,2,10,9
2944,2,6,1,0,1,3,2,9,-1
2945,2,6,1,0,1,3,2,9,-1
2946,2,6,1,0,1,2,2,9,9
2947,2,7,1,0,2,2,2,10,9
2948,2,7,1,0,2,2,2,10,9
2949,2,7,1,0,2,2,2,10,9
2950,2,7,1,0,2,2,2,10,9
2951,2,7,1,1,2,2,3,10,9
2952,2,7,1,1,2,2,4,10,-1
2953,2,7,1,1,2,2,6,10,-1
2954,2,8,1,1,3,2,6,11,-1
2955,2,8,2,2,3,2,6,11,-1
2956,2,6,2,3,2,2,6,10,-1
2957,2,5,3,3,2,1,5,7,-1
2958,2,6,3,3,3,1,6,8,8
2959,2,7,3,3,4,1,6,9,-1
2960,2,7,3,3,4,1,7,9,-1
2961,2,5,3,3,4,1,8,7,-1
2962,2,5,3,4,4,1,8,7,-1
2963,2,6,3,4,4,1,8,9,-1
2964,2,7,3,4,4,1,9,10,-1
2965,1,7,3,4,4,1,9,10,-1
2966,1,6,2,4,4,1,8,9,-1
2967,1,6,4,4,4,1,9,9,-1
2968,2,8,6,0,7,4,14,19,-1
2969,2,8,6,0,7,4,14,19,-1
2970,3,8,6,0,7,4,14,19,-1
2971,3,8,7,0,7,4,14,20,-1
2972,3,8,7,0,7,4,14,20,-1
2973,3,9,7,0,7,4,14,22,-1
2974,3,8,7,0,6,4,14,20,-1
2975,3,8,6,0,5,4,13,20,-1
2976,3,6,6,0,5,3,12,17,-1
2977,3,5,6,0,4,3,11,14,-1
2978,3,5,5,0,4,3,9,14,-1
2979,3,5,4,0,4,3,7,12,-1
2980,3,5,4,0,4,3,7,12,-1
2981,3,5,4,0,4,3,6,12,-1
2982,2,4,4,0,4,3,6,10,-1
2983,2,6,4,0,4,3,5,11,-1
2984,2,7,3,0,4,4,5,13,-1
2985,2,6,3,0,4,4,5,12,-1
2986,2,6,3,0,4,4,5,13,-1
2987,2,8,3,0,4,4,4,13,-1
2988,2,8,3,0,4,4,4,15,-1
2989,2,7,2,0,4,3,3,11,-1
2990,2,8,2,0,3,3,1,11,-1
2991,2,8,2,0,3,3,1,11,-1
2992,2,7,2,0,2,2,1,8,-1
2993,2,7,2,0,1,2,0,8,-1
2994,2,6,2,0,1,2,0,8,9
2995,2,6,3,0,1,2,0,8,-1
2996,2,6,2,0,1,3,0,9,9
2997,2,6,3,0,1,3,1,9,-1
2998,2,6,2,0,1,3,2,9,-1
2999,2,6,2,0,1,3,2,9,-1
3000,2,6,2,0,1,3,2,9,-1
3001,2,6,2,0,1,3,2,9,-1
3002,2,6,2,0,1,3,2,9,-1
3003,2,7,2,0,2,2,2,10,9
3004,2,8,2,0,2,2,2,10,9
3005,2,8,2,0,2,2,2,10,9
3006,2,8,1,0,2,2,3,10,9
3007,2,8,1,0,2,2,4,10,-1
3008,2,8,1,1,2,2,5,10,-1
3009,2,8,1,1,2,2,7,10,-1
3010,2,9,1,2,3,2,7,10,-1
3011,2,9,2,3,3,2,6,11,-1
3012,2,7,2,3,2,2,6,10,-1
3013,2,6,3,3,3,2,6,9,-1
3014,2,6,3,3,3,1,6,8,8
3015,2,6,3,3,3,1,6,8,8
3016,2,7,3,3,4,1,6,9,-1
3017,2,5,3,3,4,1,7,9,-1
3018,2,5,3,4,4,1,8,7,-1
3019,2,5,3,4,4,1,9,8,-1
3020,2,5,3,4,4,0,9,7,-1
3021,2,7,3,4,4,1,10,9,-1
3022,1,6,3,4,4,1,10,9,-1
3023,1,6,2,4,4,1,9,9,-1
3024,2,8,6,0,7,4,14,19,-1
3025,2,8,6,0,7,4,14,19,-1
3026,2,8,6,0,7,4,14,22,-1
3027,3,8,6,0,7,4,14,22,-1
3028,3,7,6,0,6,3,14,20,-1
3029,3,7,7,0,6,4,14,20,-1
3030,3,7,7,0,6,4,12,17,-1
3031,3,6,6,0,5,4,12,17,-1
3032,3,6,6,0,4,4,12,17,-1
3033,3,5,5,0,4,3,11,12,-1
3034,3,5,5,0,4,3,10,12,-1
3035,3,5,4,0,4,3,8,12,-1
3036,2,4,4,0,4,3,6,12,-1
3037,2,4,4,0,4,3,6,12,-1
3038,2,4,4,0,3,3,6,12,-1
3039,2,7,3,0,4,4,6,15,-1
3040,2,7,3,0,4,4,5,15,-1
3041,2,6,3,0,4,4,5,12,-1
3042,2,6,3,0,4,4,5,13,-1
3043,2,8,3,0,4,4,4,13,-1
3044,2,8,3,0,4,4,4,15,-1
3045,2,7,2,0,4,3,3,12,-1
3046,2,8,2,0,3,3,2,11,-1
3047,2,7,2,0,3,2,1,9,-1
3048,2,7,3,0,2,2,1,9,-1
3049,2,6,3,0,1,2,0,8,-1
3050,2,6,3,0,1,2,0,8,-1
3051,2,6,2,0,1,3,1,9,-1
3052,2,7,3,0,1,3,1,9,-1
3053,2,7,3,0,1,3,2,9,-1
3054,2,7,3,0,1,3,2,9,-1
3055,2,7,2,0,1,3,2,9,-1
3056,2,7,2,0,1,3,2,9,-1
3057,2,8,2,0,1,3,2,9,-1
3058,2,8,2,0,1,3,3,9,-1
3059,2,9,2,0,2,3,3,10,-1
3060,2,8,2,0,2,2,3,10,-1
3061,2,8,2,0,2,2,3,10,-1
3062,2,8,2,0,2,2,3,10,-1
3063,2,8,2,0,2,2,4,10,-1
3064,2,8,1,1,2,2,4,10,-1
3065,2,8,1,1,2,2,5,10,-1
3066,2,8,1,2,2,2,7,10,-1
3067,2,9,1,3,3,2,7,11,-1
3068,2,9,2,3,3,2,7,11,-1
3069,2,8,3,3,3,2,7,9,-1
3070,2,7,3,3,3,1,7,7,-1
3071,2,7,3,3,3,1,6,8,-1
3072,2,6,3,3,3,1,7,8,8
3073,2,4,3,3,3,1,6,8,-1
3074,2,5,3,3,4,1,6,7,-1
3075,2,5,3,4,4,1,8,8,-1
3076,2,5,3,4,4,1,10,8,-1
3077,2,5,3,4,4,0,10,6,-1
3078,2,5,3,4,4,0,11,7,-1
3079,1,6,2,4,4,1,11,9,-1
